Algorithm,DataType,DataSize,Sortedness,Time(ns)
BubbleSortUntilNoChange,Long,100,FirstKSorted,21208
BubbleSortUntilNoChange,Long,100,FirstKSorted,20583
BubbleSortUntilNoChange,Long,100,FirstKSorted,20666
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20583
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20666
BubbleSortUntilNoChange,Long,100,FirstKSorted,20583
BubbleSortUntilNoChange,Long,100,FirstKSorted,20584
BubbleSortUntilNoChange,Long,100,FirstKSorted,20541
BubbleSortUntilNoChange,Long,100,FirstKSorted,21750
BubbleSortUntilNoChange,Long,100,FirstKSorted,21250
BubbleSortUntilNoChange,Long,100,FirstKSorted,20917
BubbleSortUntilNoChange,Long,100,FirstKSorted,21000
BubbleSortUntilNoChange,Long,100,FirstKSorted,20917
BubbleSortUntilNoChange,Long,100,FirstKSorted,21208
BubbleSortUntilNoChange,Long,100,FirstKSorted,21708
BubbleSortUntilNoChange,Long,100,FirstKSorted,22042
BubbleSortUntilNoChange,Long,100,FirstKSorted,21666
BubbleSortUntilNoChange,Long,100,FirstKSorted,21417
BubbleSortUntilNoChange,Long,100,FirstKSorted,20916
BubbleSortUntilNoChange,Long,100,FirstKSorted,20875
BubbleSortUntilNoChange,Long,100,FirstKSorted,21916
BubbleSortUntilNoChange,Long,100,FirstKSorted,21833
BubbleSortUntilNoChange,Long,100,FirstKSorted,21833
BubbleSortUntilNoChange,Long,100,FirstKSorted,21750
BubbleSortUntilNoChange,Long,100,FirstKSorted,21209
BubbleSortUntilNoChange,Long,100,FirstKSorted,20584
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20667
BubbleSortUntilNoChange,Long,100,FirstKSorted,20584
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20667
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20583
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20666
BubbleSortUntilNoChange,Long,100,FirstKSorted,20584
BubbleSortUntilNoChange,Long,100,FirstKSorted,20750
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20666
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20709
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,FirstKSorted,20583
BubbleSortUntilNoChange,Long,100,FirstKSorted,20667
BubbleSortUntilNoChange,Long,100,FirstKSorted,20625
BubbleSortUntilNoChange,Long,100,LastKSorted,12500
BubbleSortUntilNoChange,Long,100,LastKSorted,11792
BubbleSortUntilNoChange,Long,100,LastKSorted,11458
BubbleSortUntilNoChange,Long,100,LastKSorted,11208
BubbleSortUntilNoChange,Long,100,LastKSorted,11416
BubbleSortUntilNoChange,Long,100,LastKSorted,10834
BubbleSortUntilNoChange,Long,100,LastKSorted,10791
BubbleSortUntilNoChange,Long,100,LastKSorted,11000
BubbleSortUntilNoChange,Long,100,LastKSorted,11125
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,21125
BubbleSortUntilNoChange,Long,100,LastKSorted,13417
BubbleSortUntilNoChange,Long,100,LastKSorted,12833
BubbleSortUntilNoChange,Long,100,LastKSorted,12459
BubbleSortUntilNoChange,Long,100,LastKSorted,12333
BubbleSortUntilNoChange,Long,100,LastKSorted,12041
BubbleSortUntilNoChange,Long,100,LastKSorted,11167
BubbleSortUntilNoChange,Long,100,LastKSorted,10917
BubbleSortUntilNoChange,Long,100,LastKSorted,10833
BubbleSortUntilNoChange,Long,100,LastKSorted,10709
BubbleSortUntilNoChange,Long,100,LastKSorted,11208
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11167
BubbleSortUntilNoChange,Long,100,LastKSorted,11125
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,11125
BubbleSortUntilNoChange,Long,100,LastKSorted,10708
BubbleSortUntilNoChange,Long,100,LastKSorted,11083
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10584
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10625
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10458
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10625
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10459
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10625
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10584
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10625
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10583
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10500
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10541
BubbleSortUntilNoChange,Long,100,LastKSorted,10542
BubbleSortUntilNoChange,Long,1000,Random,2176708
BubbleSortUntilNoChange,Long,1000,Random,2186750
BubbleSortUntilNoChange,Long,1000,Random,2252000
BubbleSortUntilNoChange,Long,1000,Random,2213125
BubbleSortUntilNoChange,Long,1000,Random,2341125
BubbleSortUntilNoChange,Long,1000,Random,2251375
BubbleSortUntilNoChange,Long,1000,Random,2182833
BubbleSortUntilNoChange,Long,1000,Random,2181291
BubbleSortUntilNoChange,Long,1000,Random,2206458
BubbleSortUntilNoChange,Long,1000,Random,2191334
BubbleSortUntilNoChange,Long,1000,Random,2172000
BubbleSortUntilNoChange,Long,1000,Random,2297500
BubbleSortUntilNoChange,Long,1000,Random,2171167
BubbleSortUntilNoChange,Long,1000,Random,2166667
BubbleSortUntilNoChange,Long,1000,Random,2173375
BubbleSortUntilNoChange,Long,1000,Random,2170500
BubbleSortUntilNoChange,Long,1000,Random,2188791
BubbleSortUntilNoChange,Long,1000,Random,2220916
BubbleSortUntilNoChange,Long,1000,Random,2253709
BubbleSortUntilNoChange,Long,1000,Random,2175583
BubbleSortUntilNoChange,Long,1000,Random,2177792
BubbleSortUntilNoChange,Long,1000,Random,2172041
BubbleSortUntilNoChange,Long,1000,Random,2184291
BubbleSortUntilNoChange,Long,1000,Random,2225042
BubbleSortUntilNoChange,Long,1000,Random,2172666
BubbleSortUntilNoChange,Long,1000,Random,2173500
BubbleSortUntilNoChange,Long,1000,Random,2252333
BubbleSortUntilNoChange,Long,1000,Random,2167541
BubbleSortUntilNoChange,Long,1000,Random,2169500
BubbleSortUntilNoChange,Long,1000,Random,2180166
BubbleSortUntilNoChange,Long,1000,Random,2208958
BubbleSortUntilNoChange,Long,1000,Random,2172792
BubbleSortUntilNoChange,Long,1000,Random,2170959
BubbleSortUntilNoChange,Long,1000,Random,2193792
BubbleSortUntilNoChange,Long,1000,Random,2191834
BubbleSortUntilNoChange,Long,1000,Random,2166833
BubbleSortUntilNoChange,Long,1000,Random,2175041
BubbleSortUntilNoChange,Long,1000,Random,2173584
BubbleSortUntilNoChange,Long,1000,Random,2202875
BubbleSortUntilNoChange,Long,1000,Random,2168875
BubbleSortUntilNoChange,Long,1000,Random,2175416
BubbleSortUntilNoChange,Long,1000,Random,2232833
BubbleSortUntilNoChange,Long,1000,Random,2185584
BubbleSortUntilNoChange,Long,1000,Random,2175375
BubbleSortUntilNoChange,Long,1000,Random,2187708
BubbleSortUntilNoChange,Long,1000,Random,2196917
BubbleSortUntilNoChange,Long,1000,Random,2183708
BubbleSortUntilNoChange,Long,1000,Random,2170417
BubbleSortUntilNoChange,Long,1000,Random,2168500
BubbleSortUntilNoChange,Long,1000,Random,2209625
BubbleSortUntilNoChange,Long,1000,Random,2173500
BubbleSortUntilNoChange,Long,1000,Random,2166333
BubbleSortUntilNoChange,Long,1000,Random,2168666
BubbleSortUntilNoChange,Long,1000,Random,2177209
BubbleSortUntilNoChange,Long,1000,Random,2168958
BubbleSortUntilNoChange,Long,1000,Random,2166417
BubbleSortUntilNoChange,Long,1000,Random,2268459
BubbleSortUntilNoChange,Long,1000,Random,2168958
BubbleSortUntilNoChange,Long,1000,Random,2172250
BubbleSortUntilNoChange,Long,1000,Random,2170417
BubbleSortUntilNoChange,Long,1000,Random,2167042
BubbleSortUntilNoChange,Long,1000,Random,2169916
BubbleSortUntilNoChange,Long,1000,Random,2170125
BubbleSortUntilNoChange,Long,1000,Random,2175000
BubbleSortUntilNoChange,Long,1000,Random,2224791
BubbleSortUntilNoChange,Long,1000,Random,2207292
BubbleSortUntilNoChange,Long,1000,Random,2201958
BubbleSortUntilNoChange,Long,1000,Random,2174625
BubbleSortUntilNoChange,Long,1000,Random,2173583
BubbleSortUntilNoChange,Long,1000,Random,2170416
BubbleSortUntilNoChange,Long,1000,Random,2170334
BubbleSortUntilNoChange,Long,1000,Random,2172167
BubbleSortUntilNoChange,Long,1000,Random,2206000
BubbleSortUntilNoChange,Long,1000,Random,2171541
BubbleSortUntilNoChange,Long,1000,Random,2171333
BubbleSortUntilNoChange,Long,1000,Random,2207792
BubbleSortUntilNoChange,Long,1000,Random,2181333
BubbleSortUntilNoChange,Long,1000,Random,2172375
BubbleSortUntilNoChange,Long,1000,Random,2173833
BubbleSortUntilNoChange,Long,1000,Random,2194250
BubbleSortUntilNoChange,Long,1000,Random,2171917
BubbleSortUntilNoChange,Long,1000,Random,2167166
BubbleSortUntilNoChange,Long,1000,Random,2167500
BubbleSortUntilNoChange,Long,1000,Random,2167792
BubbleSortUntilNoChange,Long,1000,Random,2173500
BubbleSortUntilNoChange,Long,1000,Random,2182541
BubbleSortUntilNoChange,Long,1000,Random,2234875
BubbleSortUntilNoChange,Long,1000,Random,2226791
BubbleSortUntilNoChange,Long,1000,Random,2228458
BubbleSortUntilNoChange,Long,1000,Random,2219792
BubbleSortUntilNoChange,Long,1000,Random,2229000
BubbleSortUntilNoChange,Long,1000,Random,2248166
BubbleSortUntilNoChange,Long,1000,Random,2229167
BubbleSortUntilNoChange,Long,1000,Random,2257167
BubbleSortUntilNoChange,Long,1000,Random,2224709
BubbleSortUntilNoChange,Long,1000,Random,2228875
BubbleSortUntilNoChange,Long,1000,Random,2222250
BubbleSortUntilNoChange,Long,1000,Random,2221208
BubbleSortUntilNoChange,Long,1000,Random,2237792
BubbleSortUntilNoChange,Long,1000,Random,2220500
BubbleSortUntilNoChange,Long,1000,Reversed,2330792
BubbleSortUntilNoChange,Long,1000,Reversed,2317291
BubbleSortUntilNoChange,Long,1000,Reversed,2352125
BubbleSortUntilNoChange,Long,1000,Reversed,3611166
BubbleSortUntilNoChange,Long,1000,Reversed,2325250
BubbleSortUntilNoChange,Long,1000,Reversed,2322625
BubbleSortUntilNoChange,Long,1000,Reversed,2338875
BubbleSortUntilNoChange,Long,1000,Reversed,2417084
BubbleSortUntilNoChange,Long,1000,Reversed,2316500
BubbleSortUntilNoChange,Long,1000,Reversed,2317083
BubbleSortUntilNoChange,Long,1000,Reversed,2314500
BubbleSortUntilNoChange,Long,1000,Reversed,2345542
BubbleSortUntilNoChange,Long,1000,Reversed,2350625
BubbleSortUntilNoChange,Long,1000,Reversed,2317167
BubbleSortUntilNoChange,Long,1000,Reversed,2345041
BubbleSortUntilNoChange,Long,1000,Reversed,2317166
BubbleSortUntilNoChange,Long,1000,Reversed,2317042
BubbleSortUntilNoChange,Long,1000,Reversed,2314375
BubbleSortUntilNoChange,Long,1000,Reversed,2319084
BubbleSortUntilNoChange,Long,1000,Reversed,2322125
BubbleSortUntilNoChange,Long,1000,Reversed,2314459
BubbleSortUntilNoChange,Long,1000,Reversed,2347166
BubbleSortUntilNoChange,Long,1000,Reversed,2343666
BubbleSortUntilNoChange,Long,1000,Reversed,2321250
BubbleSortUntilNoChange,Long,1000,Reversed,2316459
BubbleSortUntilNoChange,Long,1000,Reversed,2318958
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2317041
BubbleSortUntilNoChange,Long,1000,Reversed,2321542
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2323458
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2317208
BubbleSortUntilNoChange,Long,1000,Reversed,2315958
BubbleSortUntilNoChange,Long,1000,Reversed,2318750
BubbleSortUntilNoChange,Long,1000,Reversed,2321834
BubbleSortUntilNoChange,Long,1000,Reversed,2358291
BubbleSortUntilNoChange,Long,1000,Reversed,2317667
BubbleSortUntilNoChange,Long,1000,Reversed,2314625
BubbleSortUntilNoChange,Long,1000,Reversed,2369375
BubbleSortUntilNoChange,Long,1000,Reversed,2339709
BubbleSortUntilNoChange,Long,1000,Reversed,2321666
BubbleSortUntilNoChange,Long,1000,Reversed,2361250
BubbleSortUntilNoChange,Long,1000,Reversed,2375833
BubbleSortUntilNoChange,Long,1000,Reversed,2324417
BubbleSortUntilNoChange,Long,1000,Reversed,2343458
BubbleSortUntilNoChange,Long,1000,Reversed,2345417
BubbleSortUntilNoChange,Long,1000,Reversed,2319250
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2314666
BubbleSortUntilNoChange,Long,1000,Reversed,2337583
BubbleSortUntilNoChange,Long,1000,Reversed,2314542
BubbleSortUntilNoChange,Long,1000,Reversed,2317333
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2321583
BubbleSortUntilNoChange,Long,1000,Reversed,2323459
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2331792
BubbleSortUntilNoChange,Long,1000,Reversed,2317750
BubbleSortUntilNoChange,Long,1000,Reversed,2318458
BubbleSortUntilNoChange,Long,1000,Reversed,2314792
BubbleSortUntilNoChange,Long,1000,Reversed,2316834
BubbleSortUntilNoChange,Long,1000,Reversed,2317083
BubbleSortUntilNoChange,Long,1000,Reversed,2314417
BubbleSortUntilNoChange,Long,1000,Reversed,2321709
BubbleSortUntilNoChange,Long,1000,Reversed,2333459
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2321833
BubbleSortUntilNoChange,Long,1000,Reversed,2339208
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2321791
BubbleSortUntilNoChange,Long,1000,Reversed,2319167
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2323750
BubbleSortUntilNoChange,Long,1000,Reversed,2319000
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2317083
BubbleSortUntilNoChange,Long,1000,Reversed,2317167
BubbleSortUntilNoChange,Long,1000,Reversed,2320000
BubbleSortUntilNoChange,Long,1000,Reversed,2317875
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2317083
BubbleSortUntilNoChange,Long,1000,Reversed,2318166
BubbleSortUntilNoChange,Long,1000,Reversed,2320500
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2316333
BubbleSortUntilNoChange,Long,1000,Reversed,2314541
BubbleSortUntilNoChange,Long,1000,Reversed,2318958
BubbleSortUntilNoChange,Long,1000,Reversed,2331292
BubbleSortUntilNoChange,Long,1000,Reversed,2317459
BubbleSortUntilNoChange,Long,1000,Reversed,2318750
BubbleSortUntilNoChange,Long,1000,Reversed,2317083
BubbleSortUntilNoChange,Long,1000,Reversed,2328416
BubbleSortUntilNoChange,Long,1000,Reversed,2319041
BubbleSortUntilNoChange,Long,1000,Reversed,2317041
BubbleSortUntilNoChange,Long,1000,Reversed,2317125
BubbleSortUntilNoChange,Long,1000,Reversed,2350416
BubbleSortUntilNoChange,Long,1000,Reversed,2314792
BubbleSortUntilNoChange,Long,1000,Reversed,2321083
BubbleSortUntilNoChange,Long,1000,Reversed,2314792
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2035708
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2008833
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2049875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2035500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2004792
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2008708
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2013750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005042
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2048542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2204583
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2006542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2036541
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2035708
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001000
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2119666
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2013500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2003250
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002583
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2026500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1997959
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2038750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2059375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2029417
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000667
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2004500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2035417
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2008500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2045083
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2011584
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2009875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2014875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2010292
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2031292
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002417
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002334
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2060667
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2006125
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005041
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999250
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1997750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2003666
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2022292
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2003042
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000292
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001208
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2047667
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2022834
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1995791
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000917
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2018209
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000916
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000625
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2022916
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999417
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001042
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998459
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999041
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2013375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002292
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2004917
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000583
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999917
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002083
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1994750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1996666
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998041
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2001375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1995542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998166
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2015375
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2007083
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2040167
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2002083
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999125
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2005500
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998958
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000625
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2019750
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2025542
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2000666
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2025917
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1999458
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2012875
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2007917
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2004583
BubbleSortUntilNoChange,Long,1000,FirstKSorted,1998833
BubbleSortUntilNoChange,Long,1000,FirstKSorted,2015292
BubbleSortUntilNoChange,Long,1000,LastKSorted,1156833
BubbleSortUntilNoChange,Long,1000,LastKSorted,1138542
BubbleSortUntilNoChange,Long,1000,LastKSorted,1136791
BubbleSortUntilNoChange,Long,1000,LastKSorted,1134250
BubbleSortUntilNoChange,Long,1000,LastKSorted,1135958
BubbleSortUntilNoChange,Long,1000,LastKSorted,1191459
BubbleSortUntilNoChange,Long,1000,LastKSorted,1181666
BubbleSortUntilNoChange,Long,1000,LastKSorted,1257666
BubbleSortUntilNoChange,Long,1000,LastKSorted,1186875
BubbleSortUntilNoChange,Long,1000,LastKSorted,1133250
BubbleSortUntilNoChange,Long,1000,LastKSorted,1152125
BubbleSortUntilNoChange,Long,1000,LastKSorted,1137708
BubbleSortUntilNoChange,Long,1000,LastKSorted,1136209
BubbleSortUntilNoChange,Long,1000,LastKSorted,1213875
BubbleSortUntilNoChange,Long,1000,LastKSorted,1142250
BubbleSortUntilNoChange,Long,1000,LastKSorted,1135041
BubbleSortUntilNoChange,Long,1000,LastKSorted,1138041
BubbleSortUntilNoChange,Long,1000,LastKSorted,1131958
BubbleSortUntilNoChange,Long,1000,LastKSorted,1132542
BubbleSortUntilNoChange,Long,1000,LastKSorted,1136000
BubbleSortUntilNoChange,Long,1000,LastKSorted,1133250
BubbleSortUntilNoChange,Long,1000,LastKSorted,1134041
